-0.32310534	0.2213617	-0.2198363	-0.2175361	0.068751104	0.2035751	-0.2287265	-0.269518	-0.23321043	-0.19589639	0.22399476	-0.19924052	0.2398352	0.25674805	-0.22909825	-0.21409976	-0.24401446	0.27696824	0.27570623	0.2931823	0.2752894	0.24509335	-0.25169778	-0.113885015	-0.26298004	0.21554255	-0.25745395	0.2774747	0.23913738	-0.23731111	-0.33257565	0.18125163	-0.22517441	-0.26642478	-0.24588513	-0.21870254	-0.2820606	0.25793603	-0.28384998	-0.22471641	-0.15657271	-0.17574587	-0.23885903	-0.27643874	-0.23494281	0.20574464	0.21603023	-0.28153807	0.19568886	0.24401544	0.28268275	-0.23099387	0.009213053	0.21378595	-0.15780412	0.24345984	-0.15411761	-0.17502868	-0.21547918	0.15265514	-0.17903401	-0.22064893	-0.22058594	0.2188595	0.028914083	0.18245712	-0.27457178	0.22046551	-0.2266191	0.2549851	0.17648563	-0.23351452	-0.27122843	-0.17967807	-0.25336167	0.14480457	-0.20336448	-0.2651432	-0.29483554	0.21716858	-0.22792722	-0.22119653	0.23494881	-0.1790673	0.26449752	-0.17614433	0.27534044	-0.23527099	-0.1870815	-0.22204597	-0.2505503	-0.17860615	-0.19792208	0.10903648	-0.20171313	-0.26843756	0.19541316	-0.23611268	0.23750278	0.24325125	0.29932067	0.21746968	0.2224982	0.26103014	-0.23642336	-0.21959756	-0.2539826	0.24281415	-0.24772169	-0.24161276	-0.21766807	-0.25400028	0.23877843	-0.025105642	-0.2640322	-0.30679727	-0.23978059	0.26530468	-0.23182844	-0.031681173	-0.22714701	0.24665403	-0.2336909	0.1960557	0.2427576	0.20455343	-0.16943936	0.22219945
-0.34062603	-0.42170596	0.290709	-0.2980755	0.2577004	-0.35246375	0.19637938	0.34293777	-0.11138316	0.2413913	-0.330262	0.25511062	0.35519493	0.14681463	0.35105848	-0.39849433	0.28180146	0.0026826416	0.37402546	0.37950805	0.26559818	-0.40346494	0.34884316	0.38554838	0.4000363	0.33521467	0.28819948	0.24637212	-0.21591084	0.33413658	-0.39833373	0.013652488	-0.24755618	0.32159147	0.33619457	-0.28475025	0.3466183	-0.1801807	0.28009742	0.2685145	0.34292763	0.35937724	-0.025591522	0.21463685	0.17084464	-0.16329125	-0.36747208	0.072089665	-0.2802788	-0.08208563	0.34053937	-0.26770636	0.46675113	-0.34018642	0.33519864	0.43114975	0.18730524	0.3438133	0.37880483	-0.025713285	0.30655035	-0.381437	0.27612868	0.2973243	0.39415878	-0.037761696	0.38826567	-0.18624967	0.31812268	-0.25800923	0.33094376	-0.32002997	0.35103855	-0.23719099	-0.36740512	-0.17780624	-0.06419379	0.3289545	0.3808187	0.27423063	0.41687497	-0.33157974	-0.3335898	0.27092484	-0.39323458	0.093038	0.34183598	-0.28329825	-0.40859035	0.09573281	0.10315931	0.38605845	0.29202425	-0.41186514	0.17479102	0.35797116	-0.34350327	-0.35638627	-0.37821642	-0.19949704	-0.24606186	-0.11565	-0.34112883	0.24506924	-0.34739652	0.2664048	0.3085387	-0.3292148	-0.3939607	0.0024977408	0.40309846	-0.37177843	-0.28370643	-0.14668095	0.22994454	-0.19062385	-0.39143854	-0.10607489	-0.13733397	0.31224886	0.16437523	-0.35774145	-0.39349523	0.3842251	-0.22078785	-0.1646839	0.2235162	-0.3956067
-0.10842167	-0.18482617	0.019285232	-0.4155435	-0.020788077	0.35380933	-0.30282003	-0.3366763	0.19785866	-0.35648498	0.29181975	-0.3135392	-0.01301114	-0.2632439	-0.07827758	-0.2515942	-0.35777372	-0.11112038	0.42757732	0.2776203	-0.08918358	0.15576558	-0.065762565	-0.39259565	0.069260806	0.45339164	0.08294229	0.17185779	0.3345036	0.03381957	-0.2988826	0.27274328	-0.043161772	-0.22908492	-0.12113435	0.213665	-0.25386733	0.44443095	0.2074097	-0.0028909158	-0.15122841	-0.2822654	-0.1211984	0.06728429	-0.30272403	-0.10982893	0.2707637	-0.03817183	0.26669097	-0.11215252	0.20136349	0.26643288	0.12419568	0.34963906	-0.3192132	-0.16692734	0.13517195	-0.3228567	-0.4539526	-0.37688634	-0.40197375	-0.44995454	-0.2924615	0.003387926	-0.06735822	-0.16526105	-0.0038126137	0.3608998	0.080760755	-0.2135377	0.12607211	-0.37931317	-0.40791294	0.16314094	0.19702655	0.36362204	0.34123036	0.09832941	-0.24104713	0.2902589	-0.2563913	-0.19788335	0.006263346	-0.36385748	0.38705212	-0.042361777	-0.25100678	-0.09121973	0.034765072	-0.090430625	-0.36846006	-0.119530246	-0.09041146	0.26965073	-0.07832458	-0.33769897	0.15246452	0.14901459	0.3636305	0.2636366	-0.039060105	0.22127873	0.28538078	-0.20904557	-0.3653437	-0.31333092	0.2650965	-0.05901212	0.29262024	-0.079550125	-0.2603996	0.29736182	-0.102974296	0.1763485	-0.35982683	0.005281702	0.22602245	-0.15354744	-0.34815302	-0.315515	-0.34831643	-0.06436858	-0.3639055	-0.06008881	0.22783913	0.29605302	-0.29029486	-0.19751954
0.2718765	0.38899896	-0.27622065	0.2963902	0.3573941	0.19307658	0.07402094	-0.01638494	0.24278088	-0.08345864	0.30591744	0.0029737477	0.37339905	-0.40512222	0.24800792	-0.1045066	-0.23511644	-0.41609332	0.21108979	0.36401662	0.26164907	-0.049249876	-0.17279042	0.11078921	-0.15091836	0.07219281	-0.30309275	-0.16232786	-0.13654517	0.16583122	0.24651748	-0.39281714	-0.38273507	-0.5139327	0.17713375	0.44807371	0.14017172	-0.28111678	-0.3499481	-0.3891916	0.029982988	0.398799	0.38918534	-0.2344264	0.31721902	0.21284024	0.2735837	-0.1321807	-0.40861762	0.08392839	0.3893817	-0.23559912	-0.23487599	-0.26337293	-0.27891394	-0.33484906	0.13712217	0.34702617	0.14148442	-0.13981573	0.0430298	0.24904184	-0.38590947	0.29824552	-0.03187453	0.3070407	-0.23955376	-0.34639448	-0.20874758	-0.27154282	-0.27406788	-0.13391943	-0.044159997	0.14621001	0.14456195	-0.2263788	0.4199827	-0.12065733	-0.3795698	-0.4737877	0.43058768	0.2069359	-0.2965206	-0.42289093	-0.4246741	0.267261	0.09632747	0.37802792	-0.24271812	0.34801432	0.36991218	0.35241902	0.14452587	-0.0049981535	0.212542	-0.30358478	0.096933894	-0.09187409	0.26130387	-0.36380777	-0.058764003	0.4029524	-0.3607622	-0.10594536	0.26674747	0.3490125	0.29595494	-0.34486508	0.29267552	0.4257851	0.31437606	-0.29310343	0.19875151	-0.36407706	0.35657677	-0.3387175	0.011273668	-0.18928868	0.2908218	0.345389	0.20152804	-0.26241365	0.3823462	-0.2108289	-0.4592439	-0.30915797	0.30045363	-0.12143353
0.39592507	0.03585699	-0.19792604	0.07479029	-0.2033023	0.3761052	-0.3365376	-0.24529381	0.2978281	-0.051585082	0.17140627	0.14854392	-0.18468072	-0.23197313	-0.19372377	0.25961778	-0.21777624	-0.21515456	-0.3172656	-0.39467952	-0.22987612	-0.038865253	-0.35374564	0.33096746	0.022242585	-0.2153211	-0.19616504	-0.32273403	-0.3888209	0.06563998	0.31713718	0.116309434	0.34074712	-0.3299713	-0.25744864	0.38192663	-0.054779366	0.36686173	0.39862016	0.39863312	-0.22869717	-0.18381289	0.4064978	0.3212022	-0.41668448	-0.3571611	0.24675061	0.13765949	0.23644204	-0.15210696	0.3977779	0.38782677	-0.22238031	0.32772556	-0.11037449	0.20637771	-0.034450516	-0.15739693	0.10984411	-0.16678387	0.098486766	-0.39703244	-0.38707405	-0.44340223	-0.32190764	-0.4779549	0.17084353	0.07404247	0.3276635	0.14526282	-0.37175733	0.3693222	0.020614875	0.026339866	-0.12889707	0.0025651867	-0.19055112	0.0020144223	0.22141865	0.24757402	-0.43655255	0.44615027	0.28682992	-0.21484043	0.41956022	-0.1968834	-0.38184077	-0.31602916	0.21447937	-0.15523656	-0.18579604	-0.15708447	-0.24508956	-0.035950813	-0.1386632	0.28222048	0.32724425	-0.12798443	-0.4601348	-0.016171586	-0.37548348	0.244158	0.29568425	0.118993156	-0.107094266	-0.29610148	-0.24079359	-0.13556114	0.48467574	0.4047511	-0.25682902	0.4431593	0.0134956315	0.3892432	-0.08731703	0.297526	0.28611627	-0.43515658	-0.41415164	-0.25376758	-0.0765819	-0.00959265	0.37793332	-0.19167112	-0.038149416	-0.06887891	-0.32810256	0.1044158
-0.3608467	0.31281653	0.13473871	0.18281245	0.07419641	-0.2210106	0.32516986	-0.3753268	0.3317844	0.33931866	-0.12902012	0.32440647	-0.25654998	0.2932793	-0.027145712	0.067635715	-0.36090255	-0.08546696	-0.15904401	0.36893043	0.043265294	0.19360448	-0.34599325	0.12988737	-0.38364223	0.16488045	0.022376582	-0.08422321	0.18757927	0.28586298	0.05372906	-0.3186711	0.19183953	0.16097206	-0.44252747	-0.27514437	0.4009727	0.10806091	0.27113095	-0.34635958	0.3227245	0.4199626	0.3604617	0.15030126	0.37440255	0.19240543	0.1350577	-0.35742432	0.1561587	-0.3373199	-0.39689636	0.27043685	-0.065961376	-0.31713936	-0.13193959	-0.26199642	0.028200654	0.2970625	-0.30401033	-0.03572953	0.15611237	0.40520188	-0.32560623	-0.18476209	-0.40836313	0.3339909	-0.41484606	-0.3466789	-0.4177011	0.3012573	0.08425933	0.10893391	-0.23668073	0.10986825	0.12510133	-0.056303687	0.39718246	-0.22935255	-0.42587438	-0.3702375	-0.23451614	-0.20339492	-0.32342348	-0.22621399	-0.3805581	-0.14455882	-0.30842528	0.040211756	0.32581207	0.13488504	0.37999618	0.40963826	-0.12615569	-0.11929531	0.0048456523	-0.3815405	-0.27205494	-0.38033128	0.14307885	-0.34897256	-0.19108659	0.2759336	-0.36350438	0.091722734	-0.15307982	0.26898775	0.39061227	0.36232752	0.38548595	0.2788521	-0.17137642	0.23001355	-0.33686173	0.28584233	0.12356321	-0.22736746	-0.4116216	-0.30856675	0.27729023	-0.31160635	0.37906167	-0.34458855	-0.06053259	-0.42229742	-0.34865364	0.002262112	0.27953485	0.37791866
-0.21564645	0.2982175	-0.39227155	-0.27976447	-0.30278224	0.27934822	0.23689182	-0.3731497	0.2779899	0.2856184	-0.26075777	0.23589934	-0.31062752	0.36369637	-0.2949201	-0.21438932	0.34584183	-0.24132231	-0.38490096	0.24832784	-0.28051773	-0.23860689	0.26334167	-0.21886791	0.36620188	-0.3835587	0.27305388	-0.16557334	-0.085265584	0.29881552	0.025722869	0.3353718	0.2721918	-0.08778744	0.32639554	-0.269304	-0.26994437	0.2939608	0.38063383	0.29572925	-0.17601569	-0.32360652	0.37640795	0.40173727	-0.4343797	0.13501456	-0.24453239	0.33735782	-0.27601835	0.2786938	0.26960433	-0.16299616	-0.24472073	-0.26343745	0.2598816	0.17064789	-0.16097319	0.22610484	0.020068564	0.29319298	0.27433488	-0.34511384	-0.15257736	-0.31708091	-0.12349886	-0.21622995	0.29698122	-0.21470343	-0.32842535	0.35072213	-0.003898141	-0.22639903	0.2461315	-0.29258144	-0.3448982	0.12469733	-0.2902304	-0.3116037	-0.2734397	-0.28511092	0.21645612	0.1997728	0.2780198	-0.13478358	-0.18366633	-0.20256552	-0.061453633	0.31898278	0.29761475	-0.2569369	0.3550573	-0.32190606	-0.25302535	0.0319768	0.24449174	0.2488383	0.048849538	0.3187615	0.19783601	-0.28577837	-0.38341552	0.3951502	-0.20607238	0.3372339	0.3402814	-0.19626877	-0.3266075	0.31568184	0.39726034	0.3713241	-0.31297278	0.3850135	0.26334202	0.37551603	-0.30563194	0.3057694	0.37056795	0.036613718	0.17241298	-0.060605854	0.2677153	-0.294051	0.24037078	0.24981286	-0.30661047	-0.27612093	-0.32196692	0.33451572
0.045259777	-0.28088924	0.2861501	0.23648667	-0.21201852	0.28665543	-0.28201807	-0.31605616	0.29128256	-0.2865083	0.29113054	-0.2819682	-0.3173356	-0.253092	-0.08969882	0.29267746	-0.25474358	-0.13582936	0.24505734	-0.3315693	-0.32806343	-0.30700752	0.30772233	-0.28266743	0.3227567	-0.30120534	0.25323814	-0.14450246	0.31627733	-0.19134152	-0.36480883	0.28569126	0.32482854	-0.20635146	-0.11660322	-0.14125173	0.20276648	-0.3079218	0.20947018	0.22094354	0.14067231	-0.2148248	-0.30130523	0.28331566	-0.3083373	-0.27592185	0.2940787	0.32814753	0.26079023	-0.31790102	0.11415718	0.09337967	0.0805228	0.24226238	-0.30340266	-0.3053298	0.11705354	-0.27866128	0.28902966	-0.2323038	-0.24663873	-0.012512324	0.19578609	-0.2822576	0.44020277	-0.3284705	0.32393864	0.2646579	0.27770436	0.14095938	-0.036899596	-0.37079126	0.23017332	0.30976385	0.3086323	0.30049103	0.23657367	0.39042315	0.26492465	0.26727632	-0.23516351	-0.32341617	-0.14745373	0.30684376	0.27001387	-0.31691056	-0.22385341	-0.2941522	0.2743219	0.11284075	0.30621356	-0.32095572	-0.27928105	0.26800913	-0.26101005	-0.32181263	0.23478523	0.21609734	0.27788475	0.2846161	-0.3248465	-0.0748481	-0.07845195	-0.31689945	-0.2603231	-0.28315493	0.32270867	-0.3881384	0.19467676	0.1850397	-0.30444184	0.22085164	0.1421087	-0.32624748	-0.25322843	0.24822116	0.296265	-0.25669628	-0.24452107	-0.24851651	-0.27666014	0.18595158	-0.3366697	-0.35771492	0.28656968	0.28534475	-0.030650653	-0.29769236
-0.024586832	0.3412472	-0.42971915	0.24005538	0.2715852	0.016305927	0.27748194	0.31504577	-0.4085405	-0.36698452	0.35564077	0.22944035	0.41644442	0.31024638	0.4390411	0.0037969288	0.061277986	-0.41629523	0.2923038	0.2808926	0.24966998	0.10467342	-0.25025022	0.34309533	0.250013	0.4254992	-0.1648803	0.08378488	-0.06287331	-0.050926402	0.18794823	-0.062126648	-0.054276347	-0.37704077	-0.42120066	0.38703275	0.45669532	-0.24068543	0.43199408	-0.3307191	0.4013079	0.38374385	0.39280042	-0.3868787	0.40188587	-0.44427782	0.22712041	-0.40836906	-0.3430372	-0.21850337	-0.34540007	-0.21074784	-0.13778432	-0.33068565	0.26400113	-0.22253537	0.10505959	0.3623435	-0.2781063	-0.07616695	-0.038693797	0.2535095	-0.1898739	0.34320787	-0.010795515	0.24002159	0.08798621	-0.35319823	0.013150356	-0.39663407	-0.2149975	0.1464267	-0.07765276	0.12054417	-0.32775706	-0.24999624	-0.22235486	0.40094155	-0.2824236	-0.38784638	0.34507048	0.3487746	-0.36516693	-0.22820117	-0.3904001	0.200375	-0.11210657	-0.06115399	-0.42286897	0.32415548	-0.11561646	0.31590727	0.231388	-0.29127136	0.18880518	0.22853704	0.31203967	0.35638803	-0.2975316	-0.37423494	0.4158903	-0.30913725	-0.2913236	0.013178386	-0.43312925	0.36174014	-0.31982484	-0.40549564	0.27478555	-0.35076	0.3469933	-0.3564617	-0.14665815	-0.33898908	0.041348208	-0.22127175	0.19203554	0.14009523	0.3830914	-0.41327685	0.1006819	-0.38842246	0.14906915	-0.27381715	-0.38528693	-0.14430311	-0.35869384	-0.24969316
-0.3206353	-0.15439026	-0.28970337	-0.27116328	-0.24110556	0.2523263	-0.19796477	-0.2300167	-0.28134936	-0.24760066	0.29032585	-0.24982202	0.05618364	0.342177	-0.2091302	0.18756664	-0.29946497	0.27820814	-0.1172793	-0.102247216	-0.16551475	0.26734447	-0.2510304	-0.36798182	-0.020809185	-0.12043979	-0.31013796	-0.04015243	0.3393973	-0.28387195	-0.40802765	0.28561547	0.023738284	0.23355949	-0.33813566	-0.28609815	0.040124774	-0.21132246	-0.33829707	-0.25248602	-0.2063743	-0.2930366	-0.26981172	0.11583948	-0.2506136	-0.18496618	0.23761988	-0.18049496	0.28682858	0.21072344	0.27657694	-0.36466053	0.34250137	0.21962902	-0.2650082	-0.102233306	-0.35101953	-0.2718467	0.12306535	0.33402735	-0.2780258	0.19226676	0.20707116	0.026923373	0.3873909	-0.21465477	-0.09180218	0.2527949	-0.20165433	0.3315672	0.07364876	-0.27966222	-0.2257377	-0.24091965	-0.117337056	0.2322746	-0.30756244	0.24147175	0.0050697727	0.27387342	-0.21133131	-0.2774993	0.32858607	0.24824129	0.25009337	-0.25926453	0.36263528	-0.24292532	0.047788557	-0.31646803	0.117109306	-0.28106645	-0.317577	0.15712404	-0.29030612	-0.3031014	0.25572553	-0.31216478	0.28253305	0.19798027	0.24000457	-0.08423556	0.2747914	-0.08596598	0.16972227	-0.26907796	-0.2781119	-0.13571769	-0.33926713	-0.2501648	-0.2418208	-0.3864204	0.32465723	-0.31512696	-0.3195309	0.014426331	0.10072096	-0.13942288	-0.28981912	-0.25939316	-0.2559449	0.27809912	-0.38827282	-0.16027051	0.21350843	0.24994001	-0.27406195	0.2907185
