-0.20897639	0.24324073	-0.26212856	-0.2841077	-0.20177095	0.27747226	0.22638443	-0.17213757	0.2558639	-0.26582977	-0.217297	0.24416807	0.26043275	-0.20380543	-0.26745868	-0.17817554	-0.31335363	0.30065808	0.29160458	-0.259147	-0.22436263	0.23201106	-0.34247413	-0.2806873	-0.25420073	0.2976074	-0.28806603	0.23204283	0.25995487	0.18760626	0.20537846	0.28615853	-0.2976648	0.24327333	0.2624683	-0.22079363	0.2755669	-0.22267434	0.2123767	-0.24210858	0.27047628	0.23367934	-0.2479736	0.25544673	-0.33289483	-0.22635928	-0.2804	0.27141312	-0.2950694	0.20397386	-0.279742	-0.24722803	0.2740786	-0.23470949	0.23761612	0.27252558	-0.26275963	-0.29480398	-0.25123838	0.1829899	-0.2862246	0.23981671	0.24866098	0.24643712	-0.25737342	-0.29705864	-0.3123244	-0.23537023	-0.30894566	-0.2627182	0.2532508	-0.24132533	0.22523925	0.05248386	-0.19373089	-0.17722405	0.1763402	-0.21654773	-0.29100546	-0.26111832	0.21288447	-0.077598825	-0.2731913	0.21486235	0.24903011	0.27285895	-0.20373504	-0.27260867	-0.14453857	0.29665166	0.17841692	0.23570645	0.24846071	-0.33766505	-0.21634792	-0.2837678	0.24514921	-0.20578788	0.25052458	0.22587922
-0.41926455	-0.19577122	0.39153966	-0.42178825	0.2066109	-0.30750152	0.323297	0.32333988	0.08446165	0.41724405	-0.20542726	-0.19963127	-0.24385163	0.4301969	-0.52501035	0.40503934	-0.32871935	0.3720406	0.13849002	0.1617172	-0.28049985	0.09615247	-0.34761494	-0.33628875	0.356538	0.4884051	-0.33767062	-0.286486	-0.40267205	-0.43323463	-0.40364146	-0.33715618	-0.42326757	-0.48602477	-0.35658514	0.32535008	-0.34151497	0.26895022	-0.28351852	0.44666737	0.39630145	0.46139428	-0.10925792	0.13841346	0.22729969	0.43163407	-0.31632376	-0.21761613	0.31020477	0.27102637	-0.24640843	-0.39564326	0.37543076	0.32114258	-0.3463616	-0.21429603	-0.37222445	0.4333026	0.3198416	0.3583327	0.04134617	-0.31078163	-0.45231435	0.3771322	-0.32003868	-0.25383705	-0.17733458	0.39152914	-0.4374733	0.41160414	-0.12865113	0.1802475	-0.29349405	-0.056023274	0.36982292	-0.350889	-0.4088692	-0.41670755	0.29550275	-0.31486216	-0.31495446	0.4364771	-0.32915524	-0.054467995	0.35274792	-0.45470032	0.36378655	-0.32077438	0.2164885	-0.1860365	0.39835176	-0.3533728	-0.24279411	-0.2778577	0.19317114	0.40138984	-0.47213626	0.3263464	-0.31116253	-0.35570326
0.11241823	0.45144045	0.15495256	0.37618324	-0.27291188	0.35319206	0.23199278	-0.36636418	0.40089667	0.03013287	-0.059902314	0.25256014	0.38938943	-0.35956413	-0.3821239	-0.29763675	0.07043057	0.14985731	0.069204144	0.18969217	-0.26140383	0.04513856	-0.39666152	0.13624984	0.16952035	0.2771087	0.15456456	0.33157584	0.0905607	0.3199478	0.2339182	0.116371036	-0.4302259	-0.2060914	0.27904654	-0.2271728	0.35421658	-0.073152214	-0.27963716	-0.31222558	0.036022425	-0.15893757	-0.25888103	0.24848627	-0.34930438	0.27946106	0.20608418	0.28578752	0.30323845	-0.019035297	-0.08730359	0.10605675	-0.2844673	-0.31064618	0.29083386	-0.19316024	0.25544015	0.02192102	-0.38688046	0.37293527	0.22633785	0.37648606	0.27131894	0.17148623	-0.38579625	-0.031153047	-0.32062346	-0.399986	0.29693443	-0.23618983	0.20997259	-0.3024582	0.38203913	0.2604252	-0.33457616	-0.22468476	0.04962032	0.25032452	-0.25898492	0.22845449	0.5126529	0.1628539	-0.16040766	0.4227329	0.076819986	0.3966252	-0.3211173	-0.059000302	0.12067067	-0.20688646	-0.07099007	0.41241935	0.33335978	-0.5155526	-0.33588457	-0.33202222	-0.096672356	-0.34569395	0.1767823	0.3749426
0.1480574	-0.27771917	0.45486498	0.42588943	-0.1647456	-0.4649036	-0.14860462	0.26200584	-0.23182641	-0.17507024	0.24235244	-0.42227012	-0.32158107	0.10250806	0.25698283	0.38442925	0.12978446	-0.22033666	0.2764594	0.43168542	0.47405082	-0.0056860927	0.3403887	-0.35503942	0.42533988	0.04994105	0.3987862	-0.14030145	-0.34879014	-0.21208557	0.29155457	0.222393	0.101207264	-0.37522453	-0.28292814	-0.13485569	0.068173155	-0.37089127	0.18605414	0.16888395	-0.23006056	0.35386115	0.44992653	-0.31339628	-0.3479825	-0.46098086	-0.22975203	-0.4167664	-0.24330387	-0.31586722	-0.35319594	-0.16856755	-0.27299616	0.008213498	-0.43988484	0.20052882	0.43936458	-0.018147957	0.15237522	-0.36180937	-0.20372567	0.01809443	-0.13117881	-0.43010458	0.1944123	-0.07068082	-0.421205	-0.015370858	0.09557855	0.369659	-0.47303456	0.39429447	-0.46020755	-0.22878934	0.33937773	0.21920438	0.19890518	0.21768942	-0.39900073	-0.43431947	-0.15811375	0.0138358595	0.0765299	-0.16639242	-0.30960935	-0.3806151	-0.5587681	-0.4451366	-0.3114276	0.49003348	-0.31277025	-0.28579164	-0.13545637	-0.47086787	-0.24783027	0.19998337	0.22174524	0.37775466	-0.46748722	-0.39424372
-0.20225963	-0.3192342	-0.184337	0.30789202	-0.18476601	0.35465658	-0.28578028	-0.3904541	0.1852485	0.12238776	0.22035922	0.4148163	0.3798606	-0.005305689	0.3345305	-0.030016044	0.33500516	-0.46626368	0.34175503	-0.31180733	-0.36986214	-0.2776155	0.18710248	0.45374995	-0.018060796	-0.2730335	0.417806	0.49498156	-0.17637627	0.26402548	0.37441146	0.14063919	0.08803724	0.00066576066	0.24415092	0.3148169	-0.3039379	0.170214	-0.19761468	0.24193154	-0.4348344	-0.30913094	0.42603692	0.37104157	-0.3564271	0.3342176	0.35194942	0.41471824	-0.26296028	0.1113663	0.35884562	0.3589966	-0.25559884	-0.2076433	0.20436828	0.3776406	0.36495224	0.2811737	0.19367014	-0.3018248	0.3846999	0.17575312	0.2501745	-0.29719615	0.061985124	0.2561762	-0.05430563	-0.343035	0.15146415	-0.27837464	-0.17367233	-0.35641676	0.32596684	-0.44187394	-0.15570767	-0.049495135	-0.42886528	0.36583656	0.32955503	0.22686987	-0.00949714	0.31448096	-0.39516765	0.22780389	-0.24530551	0.43482697	-0.008467743	0.30512768	0.38811257	-0.301132	-0.25534075	0.11655603	0.13205327	0.26174006	0.010096819	0.28252777	-0.3721179	-0.38186574	0.09248226	0.3843252
0.070184946	0.3121613	0.019080032	0.44776464	0.088955075	-0.3799281	-0.45660755	0.38652003	-0.34144747	0.009569023	0.016055766	-0.17348127	-0.34190592	0.25697252	0.3803921	-0.023294693	-0.42563334	-0.09607205	-0.32028624	0.41634732	-0.19151443	0.29790854	0.32303134	-0.3763034	-0.24554776	0.36688927	0.29150575	-0.22349757	-0.35427713	-0.41615227	-0.38186267	-0.16480868	0.42395648	0.48605147	-0.036503177	-0.439893	-0.19534993	-0.42431492	-0.3952266	-0.27618152	-0.44140065	-0.3193841	0.36868244	-0.5005177	-0.42584097	-0.40401968	-0.34875023	-0.09495754	0.43911022	-0.066976756	-0.3293618	0.3497956	-0.009407418	-0.42206186	-0.4295268	0.01580742	-0.08650329	-0.4147475	0.15453218	-0.3981119	-0.41357145	-0.124049075	-0.2656409	0.35911018	0.37736428	0.4115655	-0.0067728055	0.23848599	0.2544238	0.24626054	-0.37360898	0.42125523	0.4376568	0.07182593	0.24777888	0.20124091	0.07830543	0.19651045	-0.44468895	0.42075032	-0.26395112	-0.36157826	0.38396978	0.298219	-0.24168667	-0.09920071	0.34233254	-0.1919064	-0.37787902	0.25751102	-0.3215779	-0.15926449	-0.34288794	0.39172485	-0.22872654	-0.10189969	0.299992	-0.14006798	-0.40053654	-0.40118822
-0.39134204	0.13768622	-0.35060528	-0.358695	-0.23047116	0.24136594	-0.4033359	-0.4562915	-0.2747057	0.29338413	0.3126145	0.186937	0.43073964	0.32353574	0.44018102	-0.335071	0.39292476	0.07443547	-0.059077356	-0.44316506	-0.08919761	-0.29322267	-0.26752242	0.29986656	-0.4642816	0.18454581	0.16252056	0.36393082	-0.28006908	-0.21808687	0.33423838	-0.31484303	0.41123396	-0.33479634	-0.27928165	0.3090737	0.16822198	0.29147345	-0.17579082	0.4062616	-0.19485693	-0.36815256	0.39793363	0.27369457	-0.33311617	0.45056653	-0.28330457	-0.35588586	0.02186563	-0.21251473	0.29804474	0.2336343	0.21554576	0.3424474	-0.21829516	0.022238148	-0.36796314	0.27728066	-0.26914036	-0.276596	0.4207884	-0.3081053	-0.075681075	-0.42235047	0.29343402	0.2889145	0.18972372	-0.37258628	0.34654552	-0.22552852	-0.2654466	-0.20538752	-0.12889682	0.041871388	-0.3525299	-0.12842922	-0.23929927	-0.27110916	-0.33850083	-0.37300718	0.31958556	0.39744425	-0.3711231	-0.3355975	0.32215285	-0.383643	0.3856915	0.3382157	0.32387963	0.32229802	0.28701565	-0.06079232	-0.30326822	0.09993806	-0.2953992	-0.29077518	0.33982977	-0.3690563	0.030968508	-0.03264496
0.41134274	0.22283483	0.3187504	0.2057747	-0.35316148	0.28194705	0.37744704	-0.22390266	0.32346126	0.026154568	0.29402682	-0.06858874	0.32380727	-0.27547786	-0.35586494	-0.3419057	0.35330266	-0.3513236	0.18464953	0.13551207	0.42453703	0.2790965	-0.008465802	0.1816528	-0.017724581	-0.23233962	0.35828936	-0.42008522	-0.04511814	0.34137794	-0.20537066	-0.4077448	-0.3340579	-0.31085053	0.31152552	-0.2831134	-0.17772989	0.1462583	-0.30168688	-0.32506326	-0.30361155	-0.2730773	-0.36552694	0.34991857	0.36740896	0.2615639	0.3207879	0.16681285	0.2687477	-0.31344447	0.3936775	0.34000224	-0.21717077	-0.29145077	0.34973937	-0.25780088	0.25963733	0.37818822	-0.37632743	0.35346618	0.24947841	0.2957543	0.2967168	-0.32602298	-0.3143263	0.37854677	-0.29743415	-0.16501716	0.25869074	-0.3473111	-0.40760627	-0.28959313	-0.27939093	0.35701713	-0.31399179	-0.37699506	0.30426893	0.23811555	-0.31242836	0.25132945	0.08965883	-0.09915838	-0.4071092	0.15516384	-0.41075346	-0.31681064	-0.37102458	0.19883497	0.12904485	-0.3142626	-0.32358152	0.30415213	0.34234667	-0.19519849	0.08534499	-0.3412237	-0.3871695	0.13418032	0.25354263	0.21068941
0.4489276	0.12663105	0.38902605	0.27326965	-0.41474664	-0.4546653	-0.43379274	0.36062914	-0.3686506	0.1851928	0.3949681	-0.34527192	-0.40401703	0.3216077	-0.16653113	0.30070364	-0.095668875	-0.47863835	0.04704319	-0.04394017	-0.31547552	0.20432156	0.18352154	-0.37314457	0.32832202	0.28723493	0.38940966	-0.4258714	-0.34388205	-0.1751616	0.4174924	0.42586437	0.32104138	0.10124509	-0.20559074	-0.26926646	-0.42595264	-0.3101147	0.4234284	0.31020617	0.28485006	0.41880065	-0.4151339	0.4123539	-0.44554326	0.12416347	0.3081995	-0.3146596	0.07792053	0.4457905	0.19845574	-0.022810495	-0.1164089	0.07656408	-0.13384427	0.35511842	0.43105474	0.039028734	0.21400267	-0.15305549	-0.29480392	0.02677564	-0.1769095	-0.33910868	0.32965642	-0.43028387	0.028339943	0.33390978	-0.24186616	0.27619353	-0.38141784	0.04340072	-0.3860923	-0.13950133	0.28693613	-0.39617	0.38270813	0.17719765	-0.4312663	0.38668364	0.26377702	0.4387005	0.28555384	-0.415188	0.4615151	-0.382455	0.41720346	-0.35250637	-0.11936269	0.4416434	0.1172614	-0.07559667	-0.41695434	-0.46404994	0.06766327	0.44064257	-0.15371881	0.36262298	-0.33595031	-0.34377468
0.20672487	-0.19316253	0.08998915	-0.39241537	-0.2448029	0.23275396	0.31856984	-0.3075879	0.325418	0.19319798	-0.28664345	0.27042216	0.27223125	-0.26106516	-0.28547648	-0.2625527	0.15806319	0.38365516	-0.15806319	-0.3201098	-0.25506678	0.2866844	0.16514248	-0.42146155	-0.33090684	-0.031023784	0.08062379	-0.12473718	0.24310336	0.21414676	0.3065711	0.1616331	0.085789375	0.30569202	0.2406187	-0.30061474	0.39876357	-0.2797099	0.25283155	-0.26741192	-0.21220534	0.31368783	-0.31805226	0.28526637	0.07156059	-0.29933196	0.19134538	0.28832284	-0.27970943	0.31976667	0.08283412	0.03565899	0.3782295	-0.25240108	0.21195604	0.2961727	-0.416419	0.012811424	-0.34420538	0.32770136	-0.36789823	0.28336567	0.23953074	-0.19730662	-0.24584563	-0.10292526	-0.29113537	0.22937144	-0.4009116	-0.26441002	0.2577248	-0.3168876	-0.29429868	0.023294147	-0.29392764	-0.26177812	0.30653024	-0.38735208	-0.35207087	-0.32811868	-0.17960688	0.24384543	-0.36870465	0.30911317	-0.11799604	-0.114189334	-0.32607877	-0.19698785	0.15848447	-0.02750035	-0.25544086	0.28672302	0.25823322	0.13795352	-0.34982392	-0.35365057	0.25703335	-0.27791905	0.26377037	0.27021614
