0.46905267	-0.27366325	-0.661498	0.44153574	-0.721914	0.37576038	0.5106563	-0.4645925	0.46520093	0.7063881	0.63043386	-0.57456774	-0.6213013	-0.4929271	-0.45351565	-0.47944716	-0.42768046	-0.44091058	-0.44748834	-0.6487895	0.5477816	0.4699407	0.5537026	-0.5562589	-0.41561607	0.51602256	-0.39132917	0.46105728	0.5693862	0.5564353
0.6061999	0.8964695	0.77435356	-0.84481615	0.21927421	-0.775919	-0.7620854	-0.73152924	-0.71239656	0.72817546	-0.7200074	0.63744104	0.05999587	0.9994938	-0.14466731	-0.12971283	0.33458427	0.4983893	0.7462444	0.12031783	0.6409538	0.5371763	0.25368124	-0.774486	0.9653941	-0.4644804	0.96783113	-0.8485808	-0.4820334	-0.21908341
-0.39841256	-0.7787605	0.5185667	0.7204695	-0.109418824	0.5683682	0.74506533	-0.63990366	0.31538397	-0.6669539	1.1081098	-1.0119748	0.04259493	-0.47503608	-0.9486644	0.46017608	-0.4736404	-0.112599626	0.43625894	-0.5273271	0.47883087	0.34239158	0.67445654	-1.076198	-0.94408447	-0.21244878	-0.59738976	0.26659358	0.9586584	0.6947189
0.6732077	0.5591699	-1.2002171	-0.49714255	-1.2179372	-0.9298459	-0.8857239	1.0253052	-0.22541703	-0.02610712	-0.455636	0.38904172	0.64910656	-0.47258097	-0.110763945	-0.027941927	0.9060109	0.62537634	-0.6299106	-0.13561822	0.09706887	-0.89336246	0.5422067	0.59039485	0.4225908	0.59055436	-0.037215292	-0.18601137	-0.2629814	0.8344713
0.8186887	-0.9424089	0.22488013	0.93419147	0.8022793	0.47412673	-0.5040143	0.0858652	0.33477545	-0.87731105	0.45000964	0.33841532	0.3900869	-0.03978795	-0.68812793	-0.099632144	-0.44390345	0.46962026	-0.5882642	0.7929406	-0.6666054	1.1733108	0.49077842	0.22670646	-0.46397543	-0.81967455	-0.5059663	0.3874918	0.0046144775	-0.0305035
-0.07832376	-0.8382554	-0.7436471	0.54214025	-0.8133404	-0.7494401	0.4048711	0.8642613	-0.5513065	0.6273687	0.31522277	-0.67946744	-0.17865123	0.29042116	0.767033	-0.15242177	0.76382864	-0.3700926	-0.8014705	0.6855799	0.9715585	-0.9658126	-0.9405576	0.2108862	-0.7394512	0.15634179	0.710168	-0.6824833	-0.19579904	0.7883127
0.6457496	-0.65660965	-0.49946657	0.6170597	0.5879179	-0.52850634	-0.66647094	-0.515042	0.6888432	0.2835978	0.5841916	0.86158746	0.12202004	0.48774478	-0.66046983	0.43587315	-0.24319503	0.54999727	-0.6420796	0.6432199	-0.5317357	0.8292637	0.7114958	0.77371264	-0.041134883	-0.61333036	0.51909035	0.5109704	0.48258615	-0.7719765
-0.30193233	-0.2756627	0.72319955	-0.07922894	0.7548761	0.8115502	0.6217483	-0.56261736	-0.40730107	-0.5615975	0.6469237	-0.7542497	0.7341797	0.9199784	-0.15141505	0.6555315	0.98067456	0.049028378	0.48374155	-0.4662937	-0.7812475	-0.344079	0.64297163	-0.69227433	-0.5489441	0.5722126	-0.74577045	-0.45992437	0.75826955	0.6306322
0.39149556	0.77128667	-0.8993777	-0.3124137	-0.77527285	-0.9693983	0.7405005	-0.26442385	0.81576574	-0.3100191	-0.91178876	-0.13438416	1.0061202	-0.5562611	-0.7051373	-0.156237	0.96715814	0.38278422	0.09604257	0.16431117	0.97539717	-0.56526023	-0.61385715	0.64361244	1.0375838	0.3570275	-0.44923353	-0.4637557	-0.72618324	-0.6886781
0.64995605	0.74243695	0.45540833	0.6108264	0.2713757	0.54235965	0.5927593	-0.48815456	0.6015416	1.0173877	0.7225645	-0.7541869	-0.0005440585	0.19972165	-0.5888643	-0.20057932	-0.18786864	-0.59194946	-0.624787	-0.61470926	0.009611761	0.57902694	0.5517584	-0.5791762	0.27530348	0.83589303	-0.59230727	0.5588769	0.73824406	0.6721902
