-0.39586148	-0.47505125	-0.43457353	0.43670905	-0.4028721	-0.47046125	-0.4640852	-0.47852883	-0.40528187	-0.43254384	-0.3736081	0.30426076	-0.33412504	-0.25840634	0.4774577	-0.3653974	0.43503413	-0.3922115	-0.51051795	0.45508635	-0.34134877	0.5363166	0.46509257	-0.41326043	0.43416464	-0.4246519	-0.47279584	-0.43554503	-0.39235866	-0.48745152
0.53486204	-0.6889832	-0.34322724	-0.09114362	0.6788206	0.011041385	0.67406476	0.06715101	0.65501803	-0.44215074	0.6912816	0.5618764	-0.36995688	-0.37169653	0.31695333	0.02504491	-0.6648086	-0.7504998	0.52602214	-0.7324824	0.29051888	-0.48975712	0.5795089	0.6959236	-0.43933314	-0.5891991	-0.4388233	0.25476706	0.21547724	0.20269485
-0.26104763	-0.19860868	-0.5185022	0.67675734	-0.5874394	0.08886198	-0.16532068	-0.37002236	0.03496929	0.2515958	-0.51895213	-0.41468567	0.46416703	-0.6112754	0.31341878	-0.46760237	0.54781014	0.5580719	0.17591381	0.57820475	-0.4935288	-0.16274354	0.45271987	-0.46290743	-0.27644867	-0.045587197	-0.055463273	-0.42006075	-0.5619937	-0.5310396
0.07342867	0.08875219	0.7203853	0.25424075	0.5122129	0.19744594	0.6027973	-0.31116697	0.6709832	0.24480543	0.43469372	-0.6684799	0.33569002	0.13423163	-0.18454795	0.28031895	-0.2678226	0.57338774	-0.472373	0.604059	0.73344725	0.5943536	-0.40264764	0.7165855	-0.08795112	-0.47586617	-0.38992968	0.5330827	0.311516	0.34097633
-0.08529481	0.33400238	-0.39347026	-0.5935439	-0.07954382	0.6565471	-0.33274877	0.36860627	0.1794904	0.67786145	-0.45918974	-0.52489716	-0.054177348	0.12564115	0.45573425	-0.2050298	0.6235627	0.47723573	0.24527827	-0.32456538	-0.60291654	-0.42596343	0.26989257	-0.5765677	-0.42775753	0.6701227	-0.44503534	-0.49812013	0.124877095	-0.27677688
-0.35667622	0.6375303	0.498046	0.6810798	0.5582236	-0.6790327	-0.53599346	0.19172399	0.6426867	0.67518675	-0.5517663	-0.6755765	0.11746139	0.3625631	-0.0069907466	0.13348237	-0.17035055	0.2444243	-0.7037969	-0.45220912	0.41473085	-0.40123844	-0.5531399	0.68910056	-0.15363991	0.47743994	-0.5781061	0.5759296	-0.23050119	0.30053207
-0.5538824	0.57827705	-0.004159074	-0.66196615	0.4543123	0.4696641	-0.5678408	0.54892534	-0.03726225	0.4533468	0.46803674	-0.5845196	-0.46668124	-0.46405566	0.4783446	-0.53190035	-0.4797477	-0.47270703	-0.4653333	-0.56534874	0.26212627	0.52880436	-0.41303438	-0.61544335	0.49897972	0.519888	-0.59827054	-0.41075182	-0.4222019	-0.3866749
-0.30328706	0.542869	-0.4447313	0.60269904	-0.48707384	0.42799985	0.5202297	0.56628275	0.1560341	0.403945	-0.46853384	0.37724695	0.53367406	-0.58783776	0.55255127	0.24881591	0.5196117	0.4884694	0.45622334	0.58431965	-0.4912075	-0.43890473	0.52235603	-0.09230008	-0.4730618	-0.54316354	0.5603663	-0.48861378	-0.5204041	-0.21671285
-0.6874429	0.40176627	0.6410722	0.5107541	0.5402271	0.17082419	0.70498574	-0.5824042	0.6659964	0.1631591	0.5043515	-0.5414553	0.35145587	-0.16379099	-0.5046429	-0.08104219	-0.63846356	0.46301794	-0.41122946	-0.552039	0.6259879	0.42571542	0.8380772	0.63580614	0.065708004	0.66829735	0.7079444	0.5489777	0.5529123	0.3276273
-0.46540433	0.27507046	-0.46818617	0.4343098	-0.48146543	0.56510293	0.32660475	-0.012467064	-0.50244194	-0.46625134	-0.49986246	0.56426215	-0.26135948	-0.46515194	0.08397293	-0.45471588	0.33620763	-0.5701385	-0.5341825	0.46572718	-0.462262	0.4246838	0.5077073	-0.4928901	0.4086581	-0.41858414	0.10113722	-0.49869028	-0.43329802	-0.44455904
