-0.37695935	0.32093307	-0.35605973	-0.3825169	-0.27695802	-0.33247074	0.35544938	-0.33716995	-0.3301902	-0.28973773	-0.35378718	-0.33216685	-0.39944938	0.35118854	0.37037307	-0.4654104	0.25248784	0.38205707	-0.5344934	-0.3519634	0.40449318	0.39037263	-0.37886307	-0.48984763	-0.40986606	0.4733207	-0.36592028	0.42521787	-0.3200052	0.51571965	-0.32496187	-0.35994136	0.16057044	-0.2763586	-0.32640254	0.343925	0.26758108	0.40507168	0.3525294	-0.29250017
-0.5272257	-0.36992705	0.47671652	0.2559509	0.57519543	-0.49420118	-0.45721352	0.031702433	0.45559388	0.38037902	-0.47815195	0.51886773	-0.5295827	-0.37264484	0.4716602	0.38267082	-0.4782126	0.4274809	-0.0041511017	0.5942211	0.31050146	-0.4237265	0.21228653	-0.45167136	0.5394394	-0.4762405	0.4890066	-0.43141764	0.43318155	-0.5465529	-0.13870482	0.094969586	-0.45144576	-0.53092396	0.47495613	-0.09856639	-0.24583909	-0.33193332	-0.40781352	-0.05389961
0.026786897	0.33048978	-0.6377444	-0.4578799	-0.19046523	-0.49999	0.30571043	-0.43559948	-0.4018596	-0.30058616	-0.5712885	-0.45077753	-0.33367166	0.16739301	0.4154392	-0.46750465	0.51123756	0.43627197	-0.057140827	-0.43649614	-0.35184094	0.61919445	0.09616494	-0.03267842	-0.2594184	-0.084340766	-0.31029883	-0.024467321	-0.23953064	-0.2693992	-0.3183264	-0.06632159	0.25069004	-0.12324591	-0.47592783	0.45301637	0.44649005	0.28169292	0.36804366	-0.25364718
0.543497	0.039835084	-0.35287076	-0.15009719	0.3917779	0.33092004	-0.41017547	0.60286623	0.63911736	0.36186698	0.5109836	0.46161315	-0.27883968	-0.6473985	-0.47249413	-0.25311446	-0.5007734	-0.37143612	-0.49326843	0.24656826	0.32606018	0.1511173	-0.6262106	0.41332352	-0.4406959	0.2679133	-0.4800521	0.30728638	0.19161735	-0.34788385	0.5147343	0.07582614	-0.3938609	0.16540553	0.4369969	-0.5153747	0.02924788	-0.5005762	-0.4767155	-0.37636834
0.55545205	0.37171087	0.46233556	-0.3765302	-0.57604486	0.29383612	0.33267003	-0.2601604	-0.5209174	-0.23833008	0.17939115	-0.41759068	-0.10288054	0.018122107	-0.012818512	-0.051845603	0.4728916	-0.5329098	0.45043442	-0.23228553	-0.5273492	0.43499866	0.1357156	0.037646584	0.599205	-0.13709638	0.49435988	-0.23565175	-0.5447628	-0.058765408	-0.52621263	-0.42908514	0.36709225	-0.33111206	-0.39251655	0.46743417	-0.04902275	0.10888359	0.47517952	0.31498843
0.35762614	0.2780114	-0.13403296	0.109482646	-0.21300058	0.4838057	-0.17018925	0.5079481	0.4914655	0.3434832	0.52256763	-0.52834034	0.54942286	-0.030936068	-0.23078972	0.5210848	-0.46699965	0.45504203	-0.44404304	-0.5509534	-0.5580186	-0.3894388	-0.5990012	-0.103976294	-0.6046324	-0.45151544	-0.027969168	-0.4881718	-0.5052745	0.56249344	-0.10402663	0.5515331	-0.45070404	-0.5362721	0.49297896	-0.60517395	0.50930476	-0.2877848	-0.26863807	0.53821206
0.4424963	0.3735866	0.5548397	0.13542008	-0.44013765	0.45508823	0.37206057	0.28857818	-0.5203412	0.25809473	0.47073644	-0.32896096	0.39979932	-0.105396494	0.3996655	-0.5345394	0.07734994	0.07666079	0.36072057	-0.41270578	-0.49410895	-0.36018586	-0.45364323	-0.33422855	0.45178062	-0.35508308	0.41048378	-0.4347463	-0.36293912	0.34279653	-0.47603875	-0.49900636	-0.1578992	-0.4340432	0.28907913	0.4574984	0.3746904	0.40502664	0.47872332	0.5399242
0.2436822	0.44853216	-0.39365423	-0.450095	-0.5087936	-0.44023725	-0.45173833	-0.4426482	-0.44483462	-0.43492636	-0.46634087	-0.43197447	-0.48219526	0.32170185	0.39540374	-0.3597828	0.43951985	0.49322614	0.49242294	-0.4308221	-0.40361518	0.46853006	0.49389657	0.5168694	-0.016799059	-0.37552905	0.046927575	-0.48807475	0.24180968	-0.48999044	0.12843761	0.46150452	0.4180498	-0.5010543	-0.44492656	0.40296927	0.4280633	-0.45004517	0.48603973	-0.49885595
0.51325995	-0.56260467	-0.14012368	-0.5348099	0.35973364	0.5985537	-0.36973387	0.56320786	0.43915612	0.416454	-0.6561028	0.5318302	-0.43817675	-0.52979845	-0.23837574	0.30705974	-0.5052297	0.13579652	-0.48532143	0.48641464	0.33552784	-0.35033107	0.57416564	0.46563786	-0.5482316	0.5625606	-0.50134695	-0.17029378	-0.36017093	-0.42513686	0.55620444	-0.3720975	-0.42727143	0.46850652	0.44032687	-0.22937682	-0.44950363	0.099074505	-0.48448232	0.61211693
-0.3700346	0.3822449	0.05855882	-0.26196578	-0.45357734	-0.39851996	0.13494344	-0.437112	-0.4354349	-0.4103625	-0.45141727	-0.41373232	-0.5125701	0.23238212	0.43114656	-0.26276058	0.4267246	0.4967434	0.22039819	-0.4159934	0.39397836	0.12740035	-0.35765105	-0.30407602	-0.15509267	0.455217	-0.32358482	0.27914512	-0.39880666	-0.27435142	-0.44062003	-0.32412967	0.38228697	-0.5361633	-0.4096003	0.38422617	0.52245826	0.461752	0.41473585	-0.56699735
